ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,CPM,CPA
1121400,2017-08-23,2017-08-23,1178,144590,35-39,M,36,38,41,53933.0,6,9.929999948,3.0,1.0,0.00011124914245452691,1.6549999913333335,0.18411732979808282,9.929999948
1121403,2017-08-24,2017-08-24,1178,144591,35-39,M,63,65,68,228861.0,33,53.38999939,4.0,2.0,0.0001441923263465597,1.6178787693939394,0.23328570350562133,26.694999695
1121405,2017-08-24,2017-08-24,1178,144591,35-39,M,63,66,69,20959.0,2,3.769999981,1.0,1.0,9.542440001908489e-05,1.8849999905,0.1798749931294432,3.769999981
1121410,2017-08-24,2017-08-24,1178,144592,35-39,M,64,68,70,24992.0,2,3.190000057,1.0,0.0,8.002560819462228e-05,1.5950000285,0.1276408473511524,0.0
1121411,2017-08-24,2017-08-24,1178,144592,35-39,M,64,70,65,100351.0,15,24.17999995,2.0,1.0,0.00014947534155115546,1.6119999966666667,0.24095425008221144,24.17999995
1121412,2017-08-24,2017-08-24,1178,144592,35-39,M,64,68,70,292448.0,43,76.89999968,2.0,1.0,0.00014703468650837073,1.7883720855813952,0.2629527289637816,76.89999968
1121413,2017-08-23,2017-08-23,1178,144592,35-39,M,64,67,69,65060.0,7,14.5200001,1.0,1.0,0.00010759299108515216,2.0742857285714287,0.2231786059022441,14.5200001
1121414,2017-08-23,2017-08-23,1178,144592,35-39,M,64,70,66,133316.0,21,36.17000055,2.0,0.0,0.00015752047766209607,1.7223809785714284,0.27131027446067985,0.0
1121415,2017-08-23,2017-08-23,1178,144593,35-39,M,65,66,71,113501.0,26,38.44000077,5.0,4.0,0.00022907287160465545,1.478461568076923,0.33867543695650254,9.6100001925
1121418,2017-08-23,2017-08-23,1178,144593,35-39,M,65,71,70,192810.0,41,61.92999995,4.0,3.0,0.0002126445723769514,1.5104878036585367,0.32119703308957004,20.643333316666666
1121421,2017-08-21,2017-08-21,1178,144594,35-39,M,2,8,6,233404.0,43,70.4100008,2.0,1.0,0.00018422991893883567,1.6374418790697676,0.30166578464807803,70.4100008
1121422,2017-08-23,2017-08-23,1178,144594,35-39,M,2,7,7,128843.0,24,37.5999999,2.0,0.0,0.00018627321623991992,1.5666666625,0.2918280379997361,0.0
1121423,2017-08-23,2017-08-23,1178,144594,35-39,M,2,5,7,63564.0,12,20.59000027,2.0,0.0,0.00018878610534264677,1.7158333558333334,0.3239254966647788,0.0
1121425,2017-08-23,2017-08-23,1178,144594,35-39,M,2,8,7,85970.0,14,24.78000021,1.0,1.0,0.00016284750494358497,1.7700000150000001,0.288240086192858,24.78000021
1121428,2017-08-23,2017-08-23,1178,144595,35-39,M,7,9,13,131232.0,16,29.53999937,1.0,1.0,0.000121921482565228,1.846249960625,0.22509753238539382,29.53999937
1121429,2017-08-23,2017-08-23,1178,144595,35-39,M,7,13,9,152454.0,22,37.84999979,1.0,1.0,0.0001443058233959096,1.7204545359090908,0.24827160841958884,37.84999979
1121430,2017-08-23,2017-08-23,1178,144595,35-39,M,7,10,9,28989.0,2,2.290000021,1.0,0.0,6.899168650177653e-05,1.1450000105,0.07899548176894684,0.0
1121433,2017-08-24,2017-08-24,1178,144596,35-39,M,66,69,72,80248.0,15,24.1900003,1.0,1.0,0.00018692054630645,1.6126666866666668,0.301440538081946,24.1900003
1121437,2017-08-24,2017-08-24,1178,144596,35-39,M,66,68,68,38580.0,5,8.519999981,1.0,0.0,0.00012960082944530845,1.7039999961999999,0.22083981288232246,0.0
1121439,2017-08-25,2017-08-25,1178,144597,40-44,M,10,11,15,621591.0,91,163.36,5.0,1.0,0.00014639851606603057,1.7951648351648353,0.26280946796205223,163.36
1121440,2017-08-25,2017-08-25,1178,144597,40-44,M,10,15,11,250499.0,36,58.14000005,3.0,1.0,0.00014371314855548325,1.6150000013888888,0.23209673511670706,58.14000005
1121442,2017-08-25,2017-08-25,1178,144597,40-44,M,10,15,14,131637.0,18,29.30999982,2.0,1.0,0.0001367396704573942,1.6283333233333335,0.2226577620273935,29.30999982
1121443,2017-08-25,2017-08-25,1178,144597,40-44,M,10,12,15,463813.0,69,116.3399996,4.0,2.0,0.00014876685215808958,1.6860869507246377,0.2508338481241362,58.1699998
1121444,2017-08-25,2017-08-25,1178,144597,40-44,M,10,13,12,211767.0,35,60.89999914,5.0,1.0,0.0001652759872879155,1.7399999754285713,0.28758021381990584,60.89999914
1121446,2017-08-25,2017-08-25,1178,144598,40-44,M,15,17,17,163181.0,26,40.02000093,1.0,1.0,0.00015933227520360826,1.539230805,0.2452491462241315,40.02000093
1121451,2017-08-25,2017-08-25,1178,144599,40-44,M,16,20,18,1117385.0,147,260.0699984,11.0,2.0,0.00013155716248204513,1.769183662585034,0.232748782559279,130.0349992
1121452,2017-08-25,2017-08-25,1178,144599,40-44,M,16,21,22,1663441.0,205,359.4700001,17.0,6.0,0.00012323851582352486,1.7535121956097561,0.21610024046539672,59.91166668333333
1121453,2017-08-25,2017-08-25,1178,144599,40-44,M,16,18,17,455248.0,54,105.7099996,5.0,2.0,0.00011861666608090535,1.9575925851851852,0.2322031059993674,52.8549998
1121454,2017-08-25,2017-08-25,1178,144599,40-44,M,16,22,20,75589.0,6,10.66000009,1.0,1.0,7.93766288745717e-05,1.7766666816666667,0.14102581182447183,10.66000009
1121455,2017-08-24,2017-08-24,1178,144599,40-44,M,16,21,22,594267.0,82,143.3000009,3.0,2.0,0.000137985114435094,1.7475609865853656,0.24113740271628742,71.65000045
1121456,2017-08-24,2017-08-24,1178,144599,40-44,M,16,22,22,315281.0,35,65.02999854,1.0,0.0,0.00011101208128621769,1.857999958285714,0.20626044239900276,0.0
1121464,2017-08-24,2017-08-24,1178,144601,40-44,M,19,23,25,363456.0,71,117.5599997,7.0,1.0,0.000195346892058461,1.655774643661972,0.3234504305885719,117.5599997
1121466,2017-08-24,2017-08-24,1178,144601,40-44,M,19,23,25,438983.0,81,143.4300001,3.0,1.0,0.00018451739589004585,1.7707407419753087,0.32673247050569154,143.4300001
1121467,2017-08-24,2017-08-24,1178,144601,40-44,M,19,20,24,42563.0,5,9.659999847,1.0,1.0,0.00011747292249136574,1.9319999694,0.22695768265864716,9.659999847
1121469,2017-08-25,2017-08-25,1178,144602,40-44,M,20,26,21,399035.0,75,124.7999995,7.0,3.0,0.00018795343766837497,1.6639999933333334,0.312754519027153,41.599999833333335
1121471,2017-08-24,2017-08-24,1178,144602,40-44,M,20,21,26,304680.0,59,98.55000019,3.0,0.0,0.00019364579230668241,1.6703389862711866,0.32345411641722466,0.0
1121472,2017-08-24,2017-08-24,1178,144602,40-44,M,20,21,25,140596.0,23,40.77000022,1.0,0.0,0.00016358929130273978,1.7726087052173913,0.2899798018435802,0.0
1121473,2017-08-24,2017-08-24,1178,144602,40-44,M,20,25,22,439986.0,80,134.8799999,4.0,3.0,0.00018182396712622674,1.68599999875,0.30655520834753835,44.959999966666665
1121474,2017-08-21,2017-08-21,1178,144602,40-44,M,20,26,26,75803.0,11,19.3599999,2.0,2.0,0.00014511299025104547,1.7599999909090907,0.255398861522631,9.67999995
1121477,2017-08-21,2017-08-21,1178,144603,40-44,M,21,27,22,7073.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1121481,2017-08-19,2017-08-19,1178,144604,40-44,M,22,27,25,153586.0,28,43.01000035,2.0,0.0,0.00018230828330707225,1.5360714410714285,0.28003854745875273,0.0
1121482,2017-08-19,2017-08-19,1178,144604,40-44,M,22,24,24,180815.0,31,42.62999976,1.0,0.0,0.00017144595304593093,1.375161282580645,0.2357658366839034,0.0
1121483,2017-08-19,2017-08-19,1178,144604,40-44,M,22,26,23,253169.0,51,75.78999984,1.0,0.0,0.000201446464614546,1.486078428235294,0.2993652455079413,0.0
1121484,2017-08-19,2017-08-19,1178,144604,40-44,M,22,28,27,34453.0,5,7.710000038,1.0,1.0,0.00014512524308478217,1.5420000076,0.22378312593968594,7.710000038
1121487,2017-08-19,2017-08-19,1178,144605,40-44,M,23,25,26,51550.0,8,14.03999984,1.0,0.0,0.00015518913676042676,1.75499998,0.27235693191076626,0.0
1121489,2017-08-19,2017-08-19,1178,144605,40-44,M,23,28,24,110018.0,24,39.85999966,1.0,0.0,0.00021814612154374738,1.6608333191666667,0.36230434710683707,0.0
1121493,2017-08-19,2017-08-19,1178,144606,40-44,M,24,28,30,137584.0,21,36.77999961,1.0,0.0,0.00015263402721246656,1.7514285528571427,0.2673275933974881,0.0
1121497,2017-08-19,2017-08-19,1178,144606,40-44,M,24,25,27,209825.0,30,54.86999953,1.0,0.0,0.0001429762897652806,1.8289999843333333,0.2615036317407364,0.0
1121499,2017-08-19,2017-08-19,1178,144607,40-44,M,25,27,31,264222.0,63,87.7899996,1.0,1.0,0.0002384358607534573,1.393492057142857,0.3322584780979631,87.7899996
1121510,2017-08-19,2017-08-19,1178,144608,40-44,M,26,30,31,31202.0,5,6.730000019,1.0,0.0,0.00016024613806807256,1.3460000038,0.215691302448561,0.0
1121511,2017-08-18,2017-08-18,1178,144609,40-44,M,27,29,32,252991.0,49,76.83999932,3.0,0.0,0.00019368277922930064,1.5681632514285715,0.3037262168219423,0.0
1121514,2017-08-18,2017-08-18,1178,144609,40-44,M,27,31,30,56265.0,9,15.53999972,1.0,0.0,0.00015995734470807785,1.7266666355555556,0.27619301021949705,0.0
1121523,2017-08-18,2017-08-18,1178,144611,40-44,M,29,32,34,76923.0,11,17.67000008,2.0,2.0,0.000143000143000143,1.6063636436363637,0.22971023075023075,8.83500004
1121524,2017-08-18,2017-08-18,1178,144611,40-44,M,29,30,35,209332.0,30,49.60000014,3.0,1.0,0.00014331301473257793,1.653333338,0.23694418502665623,49.60000014
1121525,2017-08-18,2017-08-18,1178,144611,40-44,M,29,32,33,214094.0,31,53.26999903,1.0,0.0,0.00014479621101011705,1.718387065483871,0.24881593613085842,0.0
1121526,2017-08-19,2017-08-19,1178,144611,40-44,M,29,35,32,526209.0,85,126.9299996,3.0,2.0,0.00016153277500004752,1.4932941129411765,0.24121594195462262,63.4649998
1121527,2017-08-19,2017-08-19,1178,144611,40-44,M,29,35,35,741143.0,120,179.620001,4.0,1.0,0.00016191207364840522,1.4968333416666666,0.24235539025532185,179.620001
1121528,2017-08-19,2017-08-19,1178,144611,40-44,M,29,33,31,172827.0,25,38.42000043,2.0,0.0,0.0001446533238440753,1.5368000172,0.22230323057161208,0.0
1121530,2017-08-19,2017-08-19,1178,144612,40-44,M,30,36,33,188873.0,38,58.5999999,1.0,1.0,0.0002011933945031847,1.5421052605263157,0.31026139204650743,58.5999999
1121532,2017-08-19,2017-08-19,1178,144612,40-44,M,30,35,32,123126.0,25,39.72999978,2.0,1.0,0.000203044036190569,1.5891999912,0.32267758052726475,39.72999978
1121535,2017-08-20,2017-08-20,1178,144613,40-44,M,31,33,32,77794.0,14,19.11000001,1.0,1.0,0.00017996246497159165,1.3650000007142857,0.24564876481476722,19.11000001
1121541,2017-08-21,2017-08-21,1178,144614,40-44,M,32,33,37,56630.0,9,15.81000018,1.0,1.0,0.00015892636411795867,1.7566666866666667,0.27918064947907467,15.81000018
1121544,2017-08-21,2017-08-21,1178,144614,40-44,M,32,33,36,400844.0,85,140.9700022,4.0,2.0,0.0002120525690792428,1.6584706141176473,0.3516829544660766,70.4850011
1121545,2017-08-20,2017-08-20,1178,144614,40-44,M,32,33,35,208572.0,36,60.76000023,2.0,1.0,0.00017260226684310455,1.6877777841666668,0.2913142714745987,60.76000023
1121548,2017-08-21,2017-08-21,1178,144615,40-44,M,36,38,37,59004.0,8,13.51000011,1.0,0.0,0.00013558402820147786,1.68875001375,0.22896752948952614,0.0
1121551,2017-08-21,2017-08-21,1178,144615,40-44,M,36,40,39,196253.0,32,55.10000002,1.0,0.0,0.0001630548322828186,1.721875000625,0.2807600394388876,0.0
1121554,2017-08-21,2017-08-21,1178,144616,40-44,M,63,64,66,51858.0,8,12.63000011,1.0,1.0,0.0001542674225770373,1.57875001375,0.24354969551467467,12.63000011
1121557,2017-08-21,2017-08-21,1178,144616,40-44,M,63,68,64,280764.0,49,81.36000025,2.0,1.0,0.00017452379934749469,1.6604081683673468,0.289780742011084,81.36000025
1121561,2017-08-21,2017-08-21,1178,144617,40-44,M,64,69,70,63660.0,11,16.47000003,1.0,1.0,0.00017279296261388626,1.4972727300000002,0.25871819085768144,16.47000003
1121562,2017-08-20,2017-08-20,1178,144617,40-44,M,64,65,67,109289.0,19,31.02999997,1.0,0.0,0.00017385098225804977,1.6331578931578947,0.28392610390798706,0.0
1121568,2017-08-20,2017-08-20,1178,144618,40-44,M,65,70,70,188440.0,40,60.72999966,2.0,1.0,0.00021226915729144556,1.5182499914999998,0.32227764625344935,60.72999966
1121571,2017-08-20,2017-08-20,1178,144619,40-44,M,2,3,5,212496.0,44,74.83000135,2.0,1.0,0.000207062721180634,1.7006818488636364,0.3521478114882162,74.83000135
1121572,2017-08-20,2017-08-20,1178,144619,40-44,M,2,6,3,32574.0,5,7.480000019,1.0,0.0,0.00015349665377294776,1.4960000038,0.22963099462761713,0.0
1121575,2017-08-20,2017-08-20,1178,144619,40-44,M,2,4,5,128595.0,23,36.4800005,1.0,1.0,0.00017885609860414478,1.5860869782608698,0.2836813289785762,36.4800005
1121577,2017-08-20,2017-08-20,1178,144620,40-44,M,7,9,11,242234.0,48,68.06000054,2.0,0.0,0.0001981555025306109,1.4179166779166668,0.2809679918591114,0.0
1121584,2017-08-20,2017-08-20,1178,144621,40-44,M,66,67,67,33154.0,5,7.879999995,1.0,1.0,0.00015081136514447728,1.575999999,0.23767871131688484,7.879999995
1121585,2017-08-20,2017-08-20,1178,144621,40-44,M,66,72,68,9773.0,1,1.460000038,1.0,0.0,0.00010232272587741738,1.460000038,0.14939118366929297,0.0
1121589,2017-08-20,2017-08-20,1178,144622,45-49,M,10,16,11,464036.0,77,123.5500004,3.0,1.0,0.00016593540156367178,1.6045454597402597,0.26625089518916634,123.5500004
1121590,2017-08-20,2017-08-20,1178,144622,45-49,M,10,16,15,478480.0,75,135.7500012,3.0,1.0,0.00015674636348436715,1.8100000160000003,0.2837109204146464,135.7500012
1121592,2017-08-20,2017-08-20,1178,144622,45-49,M,10,14,11,428812.0,66,116.8800001,4.0,2.0,0.00015391360316409055,1.7709090924242425,0.2725669992910646,58.44000005
1121593,2017-08-26,2017-08-26,1178,144622,45-49,M,10,16,16,1177535.0,221,365.6600009,15.0,3.0,0.00018768019634235925,1.6545701398190045,0.31053004870343554,121.88666696666667
1121594,2017-08-26,2017-08-26,45-49,M,10,14,14,426500,72,128.2799988,4,1.0,0.0,0.0,0.031181790126427723,0.25,7.795447531606931,0.0
1121597,2017-08-30,2017-08-30,45-49,M,15,21,19,54237,7,10.77999985,2,1.0,0.0,0.0,0.18552875953889741,0.5,92.76437976944871,0.0
1121598,2017-08-30,2017-08-30,45-49,M,15,19,18,506916,89,133.6999986,2,2.0,0.0,0.0,0.014958863283039707,1.0,14.958863283039708,0.0
1121599,2017-08-30,2017-08-30,45-49,M,15,17,18,250960,42,64.87999952,2,0.0,0.0,0.0,0.030826140795261216,0.0,0.0,0.0
1121601,2017-08-30,2017-08-30,45-49,M,16,20,18,2286228,353,603.380002,16,7.0,0.0,0.0,0.02651728586788662,0.4375,11.601312567200397,0.0
1121602,2017-08-30,2017-08-30,45-49,M,16,21,20,915451,125,220.559999,6,1.0,0.0,0.0,0.02720348216904009,0.16666666666666666,4.533913694840015,0.0
1121603,2017-08-30,2017-08-30,45-49,M,16,21,17,159478,20,33.89999998,3,1.0,0.0,0.0,0.08849557527344873,0.3333333333333333,29.498525091149574,0.0
1121605,2017-08-30,2017-08-30,45-49,M,16,20,17,1228924,190,318.9700032,6,3.0,0.0,0.0,0.018810546257661386,0.5,9.405273128830691,0.0
1121606,2017-08-30,2017-08-30,45-49,M,16,22,17,938283,134,248.6400001,7,2.0,0.0,0.0,0.028153153141830294,0.2857142857142857,8.043758040522942,0.0
1121607,2017-08-30,2017-08-30,45-49,M,18,24,23,154572,26,40.93000007,1,1.0,0.0,0.0,0.024431956957971245,1.0,24.431956957971245,0.0
1121609,2017-08-30,2017-08-30,45-49,M,18,19,19,378171,70,109.2500008,1,0.0,0.0,0.0,0.00915331801077662,0.0,0.0,0.0
1121612,2017-08-29,2017-08-29,45-49,M,18,19,22,468749,84,134.1199975,6,1.0,0.0,0.0,0.04473605809603448,0.16666666666666666,7.4560096826724145,0.0
1121613,2017-08-29,2017-08-29,45-49,M,19,25,25,309823,60,103.3899996,4,4.0,0.0,0.0,0.03868846131613681,1.0,38.68846131613681,0.0
1121615,2017-08-29,2017-08-29,45-49,M,19,21,25,327227,65,116.5599996,5,0.0,0.0,0.0,0.042896362535677295,0.0,0.0,0.0
1121616,2017-08-29,2017-08-29,45-49,M,19,23,24,334945,72,120.2999994,2,1.0,0.0,0.0,0.016625103989817643,0.5,8.312551994908821,0.0
1121617,2017-08-29,2017-08-29,45-49,M,19,23,22,68859,15,25.45999968,1,0.0,0.0,0.0,0.0392772982155827,0.0,0.0,0.0
1121619,2017-08-30,2017-08-30,45-49,M,20,22,26,127125,20,35.67999983,2,0.0,0.0,0.0,0.05605381192626536,0.0,0.0,0.0
1121620,2017-08-30,2017-08-30,45-49,M,20,21,24,415798,80,131.7800006,3,1.0,0.0,0.0,0.02276521464820816,0.3333333333333333,7.588404882736053,0.0
1121622,2017-08-30,2017-08-30,45-49,M,20,22,23,107671,20,29.91000021,1,1.0,0.0,0.0,0.0334336340013018,1.0,33.433634001301805,0.0
1121623,2017-08-29,2017-08-29,45-49,M,20,24,22,164356,28,46.7900002,2,1.0,0.0,0.0,0.0427441759232991,0.5,21.372087961649548,0.0
1121624,2017-08-30,2017-08-30,45-49,M,20,26,25,17662,2,3.189999938,1,0.0,0.0,0.0,0.31347962991715894,0.0,0.0,0.0
1121627,2017-08-30,2017-08-30,45-49,M,21,27,27,65339,10,16.67999983,2,0.0,0.0,0.0,0.11990407796065307,0.0,0.0,0.0
1121628,2017-08-19,2017-08-19,45-49,M,21,25,22,59838,7,11.11000013,1,0.0,0.0,0.0,0.09000899984687939,0.0,0.0,0.0
1121629,2017-08-19,2017-08-19,45-49,M,21,24,23,381577,81,127.5699993,2,0.0,0.0,0.0,0.015677667249152365,0.0,0.0,0.0
1121635,2017-08-19,2017-08-19,45-49,M,22,24,27,45491,8,11.00999999,1,0.0,0.0,0.0,0.09082652142672708,0.0,0.0,0.0
1121638,2017-08-19,2017-08-19,45-49,M,23,28,29,18946,2,3.599999905,1,0.0,0.0,0.0,0.2777777851080249,0.0,0.0,0.0
1121641,2017-08-19,2017-08-19,45-49,M,23,29,29,114370,18,33.65999997,1,0.0,0.0,0.0,0.02970885326474348,0.0,0.0,0.0
1121642,2017-08-19,2017-08-19,45-49,M,23,26,29,99698,21,33.3499999,1,0.0,0.0,0.0,0.029985007586161943,0.0,0.0,0.0
1121644,2017-08-19,2017-08-19,45-49,M,24,26,25,355165,81,128.6099997,4,3.0,0.0,0.0,0.031101780649487085,0.75,23.326335487115315,0.0
1121650,2017-08-19,2017-08-19,45-49,M,25,26,29,101431,23,33.93000031,1,1.0,0.0,0.0,0.029472442996272996,1.0,29.472442996272992,0.0
1121652,2017-08-18,2017-08-18,45-49,M,25,30,29,123151,24,36.4400003,2,1.0,0.0,0.0,0.05488474158986217,0.5,27.442370794931083,0.0
1121660,2017-08-18,2017-08-18,45-49,M,26,30,29,24078,4,5.769999981,1,0.0,0.0,0.0,0.17331022587398515,0.0,0.0,0.0
1121661,2017-08-18,2017-08-18,45-49,M,27,33,30,517801,105,181.7200011,3,0.0,0.0,0.0,0.016508914714066663,0.0,0.0,0.0
1121662,2017-08-18,2017-08-18,45-49,M,27,28,32,145104,25,41.42000008,2,1.0,0.0,0.0,0.04828585215203119,0.5,24.142926076015595,0.0
1121664,2017-08-18,2017-08-18,45-49,M,27,31,28,179950,35,58.67999971,1,0.0,0.0,0.0,0.01704158154297987,0.0,0.0,0.0
1121665,2017-08-18,2017-08-18,45-49,M,27,31,31,258531,46,80.33999979,2,0.0,0.0,0.0,0.02489419971655193,0.0,0.0,0.0
1121666,2017-08-18,2017-08-18,45-49,M,27,31,29,272500,62,104.4599996,3,0.0,0.0,0.0,0.028719127048512833,0.0,0.0,0.0
1121667,2017-08-18,2017-08-18,45-49,M,28,31,32,273197,57,87.7300005,3,0.0,0.0,0.0,0.03419582791407826,0.0,0.0,0.0
1121668,2017-08-18,2017-08-18,45-49,M,28,30,34,775904,172,253.990002,4,2.0,0.0,0.0,0.015748651397703442,0.5,7.874325698851721,0.0
1121669,2017-08-18,2017-08-18,45-49,M,28,33,33,120251,26,39.44000006,1,0.0,0.0,0.0,0.02535496953546404,0.0,0.0,0.0
1121671,2017-08-18,2017-08-18,45-49,M,28,29,32,139406,24,39.04999948,1,0.0,0.0,0.0,0.025608194963284543,0.0,0.0,0.0
1121672,2017-08-29,2017-08-29,45-49,M,28,32,31,60314,11,16.93999958,2,1.0,0.0,0.0,0.1180637573545914,0.5,59.031878677295694,0.0
1121673,2017-08-29,2017-08-29,45-49,M,29,34,30,563074,86,142.7099985,4,2.0,0.0,0.0,0.028028870030434482,0.5,14.01443501521724,0.0
1121674,2017-08-27,2017-08-27,45-49,M,29,30,30,168655,18,27.29999983,2,0.0,0.0,0.0,0.07326007371627152,0.0,0.0,0.0
1121675,2017-08-27,2017-08-27,45-49,M,29,34,31,111963,17,29.3799994,2,1.0,0.0,0.0,0.06807352079115428,0.5,34.03676039557714,0.0
1121676,2017-08-27,2017-08-27,45-49,M,29,32,30,1026304,168,277.5799986,17,8.0,0.0,0.0,0.06124360575596602,0.47058823529411764,28.820520355748716,0.0
1121677,2017-08-27,2017-08-27,45-49,M,29,35,34,1391924,258,422.8400038,17,10.0,0.0,0.0,0.04020433224676837,0.5882352941176471,23.649607203981397,0.0
1121678,2017-08-27,2017-08-27,45-49,M,29,33,33,147551,22,38.50000083,1,0.0,0.0,0.0,0.025974025414066466,0.0,0.0,0.0
1121685,2017-08-27,2017-08-27,45-49,M,31,36,36,66794,9,17.3299998,1,1.0,0.0,0.0,0.05770340516680214,1.0,57.70340516680214,0.0
1121687,2017-08-27,2017-08-27,45-49,M,31,37,36,118882,19,32.30999994,2,1.0,0.0,0.0,0.06190034056682205,0.5,30.950170283411026,0.0
1121689,2017-08-27,2017-08-27,45-49,M,31,37,35,148010,24,41.96999943,1,0.0,0.0,0.0,0.023826543092235634,0.0,0.0,0.0
1121691,2017-08-26,2017-08-26,45-49,M,32,34,33,932890,197,352.4499989,3,1.0,0.0,0.0,0.008511845678431069,0.3333333333333333,2.8372818928103563,0.0
1121692,2017-08-26,2017-08-26,45-49,M,32,34,37,718359,147,264.5899997,4,1.0,0.0,0.0,0.015117729334197508,0.25,3.779432333549377,0.0
1121693,2017-08-26,2017-08-26,45-49,M,32,35,35,433658,82,158.5999998,5,2.0,0.0,0.0,0.03152585123773752,0.4,12.610340495095008,0.0
1121695,2017-08-26,2017-08-26,45-49,M,32,34,38,29455,3,4.769999981,1,0.0,0.0,0.0,0.20964360670507937,0.0,0.0,0.0
1121701,2017-08-26,2017-08-26,45-49,M,36,38,38,23973,3,4.820000052,1,1.0,0.0,0.0,0.20746887742979633,1.0,207.46887742979632,0.0
1121705,2017-08-26,2017-08-26,45-49,M,63,68,67,126480,25,37.25999999,1,1.0,0.0,0.0,0.026838432642737102,1.0,26.8384326427371,0.0
1121706,2017-08-26,2017-08-26,45-49,M,63,64,67,138959,28,39.5200007,1,0.0,0.0,0.0,0.025303643276504296,0.0,0.0,0.0
1121708,2017-08-26,2017-08-26,45-49,M,63,65,68,68829,12,19.47999978,1,0.0,0.0,0.0,0.05133470283848227,0.0,0.0,0.0
1121711,2017-08-26,2017-08-26,45-49,M,64,69,65,49916,10,16.38,1,1.0,0.0,0.0,0.061050061050061055,1.0,61.05006105006105,0.0
1121716,2017-08-26,2017-08-26,45-49,M,65,67,67,76014,16,22.67000031,1,1.0,0.0,0.0,0.04411115952031498,1.0,44.11115952031498,0.0
1121723,2017-08-26,2017-08-26,45-49,M,2,5,4,50947,10,15.99000025,1,0.0,0.0,0.0,0.0625390859515465,0.0,0.0,0.0
1121733,2017-08-27,2017-08-27,45-49,M,66,71,70,55536,11,17.04999995,1,0.0,0.0,0.0,0.05865102656495902,0.0,0.0,0.0
1121741,2017-08-27,2017-08-27,30-34,F,10,13,14,318042,46,64.40999997,8,4.0,0.0,0.0,0.12420431615783464,0.5,62.10215807891731,0.0
1121742,2017-08-28,2017-08-28,30-34,F,10,14,11,213016,30,44.21999955,8,2.0,0.0,0.0,0.1809136155904823,0.25,45.228403897620574,0.0
1121745,2017-08-28,2017-08-28,30-34,F,15,19,16,182265,27,38.18000007,2,1.0,0.0,0.0,0.05238344673476058,0.5,26.191723367380288,0.0
1121746,2017-08-28,2017-08-28,30-34,F,15,17,18,1117371,177,268.050002,26,5.0,0.0,0.0,0.09699682822610088,0.19230769230769232,18.653236197327093,0.0
1121749,2017-08-28,2017-08-28,30-34,F,15,17,17,333345,52,77.59000027,5,1.0,0.0,0.0,0.0644412937569384,0.2,12.88825875138768,0.0
1121751,2017-08-29,2017-08-29,30-34,F,16,17,21,275930,30,46.77999997,5,2.0,0.0,0.0,0.10688328352301195,0.4,42.75331340920478,0.0
1121753,2017-08-29,2017-08-29,30-34,F,16,20,19,740631,101,153.1199975,9,1.0,0.0,0.0,0.05877743042674749,0.1111111111111111,6.530825602971943,0.0
1121754,2017-08-29,2017-08-29,30-34,F,16,17,17,328272,35,55.99000025,2,1.0,0.0,0.0,0.035720664244862185,0.5,17.860332122431096,0.0
1121755,2017-08-29,2017-08-29,30-34,F,16,20,21,178455,20,31.5400002,6,3.0,0.0,0.0,0.1902346214950246,0.5,95.11731074751229,0.0
1121756,2017-08-29,2017-08-29,30-34,F,16,18,19,705712,98,147.339999,6,1.0,0.0,0.0,0.04072213954609841,0.16666666666666666,6.787023257683068,0.0
1121758,2017-08-28,2017-08-28,30-34,F,18,19,20,690373,91,159.5700021,5,2.0,0.0,0.0,0.031334210278862934,0.4,12.533684111545174,0.0
1121759,2017-08-28,2017-08-28,30-34,F,18,21,19,515812,69,117.6299995,3,1.0,0.0,0.0,0.025503698144621688,0.3333333333333333,8.501232714873895,0.0
1121760,2017-08-28,2017-08-28,30-34,F,18,21,21,764793,101,171.9799976,4,2.0,0.0,0.0,0.02325851875695107,0.5,11.629259378475536,0.0
1121763,2017-08-28,2017-08-28,30-34,F,19,22,23,87832,11,18.10000038,1,1.0,0.0,0.0,0.05524861762461465,1.0,55.24861762461465,0.0
1121764,2017-08-28,2017-08-28,30-34,F,19,22,23,23368,3,4.300000191,1,0.0,0.0,0.0,0.23255812920497615,0.0,0.0,0.0
1121765,2017-08-28,2017-08-28,30-34,F,19,24,23,51509,7,11.57000005,1,0.0,0.0,0.0,0.08643042313556429,0.0,0.0,0.0
1121767,2017-08-28,2017-08-28,30-34,F,19,20,23,87043,16,24.48000002,2,0.0,0.0,0.0,0.08169934633848093,0.0,0.0,0.0
1121768,2017-08-28,2017-08-28,30-34,F,19,20,25,565565,113,169.6699982,7,4.0,0.0,0.0,0.04125655728332529,0.5714285714285714,23.5751755904716,0.0
1121769,2017-08-28,2017-08-28,30-34,F,20,26,26,253758,43,62.14000034,4,1.0,0.0,0.0,0.06437077531564107,0.25,16.092693828910267,0.0
1121773,2017-08-28,2017-08-28,30-34,F,20,22,21,319131,51,76.68000025,6,1.0,0.0,0.0,0.07824726109074315,0.16666666666666666,13.041210181790523,0.0
1121774,2017-08-28,2017-08-28,30-34,F,20,22,21,670608,130,195.1499978,11,3.0,0.0,0.0,0.05636689789396452,0.2727272727272727,15.372790334717596,0.0
